"","Hectare","Shift","Date","X","Y","Unique.Squirrel.ID","Hectare.Squirrel.Number","Age","Primary.Fur.Color","Highlight.Fur.Color","Combination.of.Primary.and.Highlight.Color","Color.notes","Location","Above.Ground.Sighter.Measurement","Specific.Location","Running","Chasing","Climbing","Eating","Foraging","Other.Activities","Kuks","Quaas","Moans","Tail.flags","Tail.twitches","Approaches","Indifferent","Runs.from","Other.Interactions","Lat.Long","Anonymized.Sighter","Sighter.Observed.Weather.Data","Litter","Litter.Notes","Other.Animal.Sightings","Hectare.Conditions","Hectare.Conditions.Notes","Number.of.sighters","Number.of.Squirrels","Total.Time.of.Sighting","temperature_fahrenheit","temperature_celsius","sunny"
"1280","14D","AM",10142018,-73.970962498391,40.7766899040856,"14D-AM-1014-05",5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.970962498391 40.7766899040856)",116,"52º F, mostly cloudy","None","","Humans, Dogs","Calm","Loud music from Bethesda Terrace",1,16,55,52,11.1,FALSE
"1281","14D","AM",10142018,-73.9714921188372,40.776758371867,"14D-AM-1014-11",11,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9714921188372 40.776758371867)",116,"52º F, mostly cloudy","None","","Humans, Dogs","Calm","Loud music from Bethesda Terrace",1,16,55,52,11.1,FALSE
"1282","14D","AM",10142018,-73.9709797467807,40.7769095710679,"14D-AM-1014-07",7,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","true","false","false","","POINT (-73.9709797467807 40.7769095710679)",116,"52º F, mostly cloudy","None","","Humans, Dogs","Calm","Loud music from Bethesda Terrace",1,16,55,52,11.1,FALSE
"1283","14D","AM",10142018,-73.9703421391442,40.7773706575356,"14D-AM-1014-01",1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","true","false","false","","POINT (-73.9703421391442 40.7773706575356)",116,"52º F, mostly cloudy","None","","Humans, Dogs","Calm","Loud music from Bethesda Terrace",1,16,55,52,11.1,FALSE
"1284","14D","AM",10142018,-73.9702420100291,40.7772720889907,"14D-AM-1014-02",2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9702420100291 40.7772720889907)",116,"52º F, mostly cloudy","None","","Humans, Dogs","Calm","Loud music from Bethesda Terrace",1,16,55,52,11.1,FALSE
"1285","14D","PM",10192018,-73.9708108312271,40.7773975776146,"14D-PM-1019-09",9,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","true","","POINT (-73.9708108312271 40.7773975776146)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1286","14D","PM",10192018,-73.970720187655,40.7774564799983,"14D-PM-1019-11",11,"Adult","Gray","","Gray+","","","","","false","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.970720187655 40.7774564799983)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1287","14D","PM",10192018,-73.9710273070712,40.7766521246153,"14D-PM-1019-16",16,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9710273070712 40.7766521246153)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1288","14D","PM",10192018,-73.9709817796369,40.7773554311586,"14D-PM-1019-07",7,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","false","true","","POINT (-73.9709817796369 40.7773554311586)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1289","14D","PM",10192018,-73.9714637683084,40.7768984561563,"14D-PM-1019-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9714637683084 40.7768984561563)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1290","14D","PM",10192018,-73.9704679459444,40.7773384236212,"14D-PM-1019-10",10,"Adult","Gray","","Gray+","","Above Ground","20","","false","false","true","false","false","","false","false","false","true","false","false","false","true","","POINT (-73.9704679459444 40.7773384236212)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1291","14D","PM",10192018,-73.9709738166531,40.7774102689734,"14D-PM-1019-08",8,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","true","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9709738166531 40.7774102689734)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1292","14D","PM",10192018,-73.9711810222421,40.7773445611969,"14D-PM-1019-05",5,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9711810222421 40.7773445611969)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1293","14D","PM",10192018,-73.9714295102249,40.776954371947,"14D-PM-1019-02",2,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9714295102249 40.776954371947)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1294","14D","PM",10192018,-73.9712318712643,40.7773053099657,"14D-PM-1019-04",4,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","false","false","","POINT (-73.9712318712643 40.7773053099657)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1295","14D","PM",10192018,-73.9708860879459,40.7768376656119,"14D-PM-1019-15",15,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.9708860879459 40.7768376656119)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1296","14D","PM",10192018,-73.9710531485298,40.7773757069445,"14D-PM-1019-06",6,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","true","false","false","true","false","","POINT (-73.97105314852982 40.777375706944504)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1297","14D","PM",10192018,-73.9713680837672,40.7771661508364,"14D-PM-1019-03",3,"Juvenile","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9713680837672 40.77716615083641)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1298","14D","PM",10192018,-73.9708225719705,40.7772497804149,"14D-PM-1019-13",13,"Adult","Gray","","Gray+","","","","","false","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9708225719705 40.7772497804149)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
"1299","14D","PM",10192018,-73.97063044051,40.7771060594808,"14D-PM-1019-14",14,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.97063044051 40.7771060594808)",151,"60º F, Cloudy","Some","","Humans, Dogs","Busy","",1,16,35,60,15.6,FALSE
